CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
02208449,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO BDMG LTDA,199801,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02910387,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II,199901,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Rio de Janeiro,S5,,,,A
02202150,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO PARÁ LTDA. - SICOOB BOMBEIROS,199707,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
01290746,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES DO PARÁ LTDA.,199605,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
00778858,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED,199509,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,DF,Brasília,S5,,,,A
03233248,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO ENSINO SUPERIOR DO DISTRITO FEDERAL,199908,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
00740480,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBDF LTDA,198312,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
83838813,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.,199406,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
83375469,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IDESP LTDA - UNIDESP,199305,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
34045930,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO INCRA LTDA,196908,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02895102,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA,199812,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
83332627,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO NÁUTICO BRASILEIRO - INABRA LTDA,199212,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
29975216,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MEC LTDA. - COSMEC,197804,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02525045,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO  DO TRABALHO EM MINAS GERAIS LTDA.,199806,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
83206599,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA NO PARÁ LTDA. - COOPERFAZ,199205,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
00512839,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - SICOOB CECRESA,199506,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Santo André,S5,,,,A
05285111,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO DA REGIÃO NORDESTE DO PARÁ - CREDBRAS,200210,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
03032915,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER EXECUTIVO DO ESTADO DE MATO GROSSO - COOPERFAZ,199709,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
02888327,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL NO DISTRITO FEDERAL,199902,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
70106869,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL NO MUNICÍPIO DE JOÃO PESSOA LTDA. - CREDISERV,199312,B3S,I,2,Cooperativa de Crédito,,PB,João Pessoa,,,,,I
02234924,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS,199711,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
83332700,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ - COOPERJUS-PA,199301,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
02000895,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. -",199705,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,RJ,Rio de Janeiro,S5,,,,A
01569522,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEBRAE - SEBRAECOOP,199701,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
34081562,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO SESC DO RIO DE JANEIRO,197004,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02758657,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SISTEMA FECOMERCIO DO DISTRITO FEDERAL,199809,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
27243955,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO SISTEMA FINDES - COOPERFINDES,197503,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
36767291,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DOS ÓRGÃOS DA SEGURANÇA PÚBLICA, DOS MINISTÉRIOS DA JUSTIÇA, E DA DEFESA, E ÓRGÃOS VINCULADOS, NO DISTRITO FEDERAL - COOPERCRED LTDA.",199108,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
02966385,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU,199902,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02145770,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDADES DA AREA DE CIENCIA E   TECNOLOGIA,199806,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
01335986,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES E EMPREGADOS DOS HOSPITAIS E CLÍNICAS DA ZONA DA MATA LTDA - SANTACASACRED,199608,B3S,I,2,Cooperativa de Crédito,,MG,Juiz de Fora,,,,,I
03232959,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE,199907,B3S,I,2,Cooperativa de Crédito,,AC,Rio Branco,,,,,I
05329167,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS E MUNICIPAIS NO MUNICÍPIO DE SÃO PAULO-CREDISECRES,200212,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
02475222,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO,199804,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
04368556,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES FAZENDÁRIOS DE ALAGOAS EM MACEIÓ - CREDASFAL,200104,B3S,I,2,Cooperativa de Crédito,,AL,Maceió,,,,,I
02376656,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DA BAIXADA SANTISTA,199711,B3S,I,2,Cooperativa de Crédito,,SP,Santos,,,,,I
54190525,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM,198412,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,SP,São José dos Campos,S5,,,,A
16651002,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI,198105,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Itabira,S5,,,,A
03244611,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE PARÁ DE MINAS LTDA.,199909,B3S,I,2,Cooperativa de Crédito,,MG,Pará de Minas,,,,,I
41791005,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS,199201,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Poços de Caldas,S5,,,,A
32445645,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE VITORIA LTDA,180001,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
01819799,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.,199612,B3S,I,2,Cooperativa de Crédito,Atípicas,RJ,Volta Redonda,S5,,,,A
00991739,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA,199512,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PA,Belém,S5,,,,A
04769421,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ,200202,B3S,I,2,Cooperativa de Crédito,,SC,Chapecó,,,,,I
04831810,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO,200202,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,PR,Pinhão,S5,,,,A
03023722,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE MINAS GERAIS LTDA - COOPEMIG,199801,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
86389244,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE MINAS GERAIS NO MUNICÍPIO DE LAVRAS LTDA.,199402,B3S,I,2,Cooperativa de Crédito,,MG,Lavras,,,,,I
03139644,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA,199909,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,São Paulo,S5,,,,A
11051952,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESOL COOPERSLIN,200909,B3S,I,2,Cooperativa de Crédito,,RS,Torres,,,,,I
03365338,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DO MUNICIPIO DE CUIABA - CREDICUIABA,199911,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
03639902,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES,200003,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
04346379,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DOS PODERES EXECUTIVO E LEGISLATIVO NO ESTADO DE MATO GROSSO - SICOOB SERVIDOR,200106,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
34709527,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS EM RIO BRANCO - ACRE - CEMATER,199102,B3S,I,2,Cooperativa de Crédito,,AC,Rio Branco,,,,,I
83316810,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ E DO IBGE NO ESTADO DO PARÁ - SICOOB FEDERAL PARÁ,199208,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
65308447,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.,199103,B3S,I,2,Cooperativa de Crédito,,MG,Uberlândia,,,,,I
04780309,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NA REGIÃO METROPOLITANA DE SALVADOR,200201,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,,,,,I
27839349,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE CABO FRIO LTDA,198211,B3S,I,2,Cooperativa de Crédito,,RJ,Cabo Frio,,,,,I
36363331,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE CACHOEIRO DE ITAPEMIRIM LTDA,199111,B3S,I,2,Cooperativa de Crédito,,ES,Cachoeiro de Itapemirim,,,,,I
10540395,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE CAMAÇARI - SERVFORTE,180001,B3S,I,2,Cooperativa de Crédito,,BA,Camaçari,,,,,I
02407689,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE CONTAGEM LTDA.,199804,B3S,I,2,Cooperativa de Crédito,,MG,Contagem,,,,,I
02454082,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE CURVELO LTDA.,199806,B3S,I,2,Cooperativa de Crédito,,MG,Curvelo,,,,,I
02357235,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE FRANCA-SERV-CRED,199801,B3S,I,2,Cooperativa de Crédito,,SP,Franca,,,,,I
02275049,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE GUARULHOS,180001,B3S,I,2,Cooperativa de Crédito,,SP,Guarulhos,,,,,I
05335851,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE ITAJAI - SICOOB-ITACREDI/SC,200308,B3S,I,2,Cooperativa de Crédito,,SC,Itajaí,,,,,I
02780020,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE,199810,B3S,I,2,Cooperativa de Crédito,,SC,Joinville,,,,,I
03990888,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE,200007,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RS,Porto Alegre,S5,,,,A
18310649,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON,197512,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,João Monlevade,S5,,,,A
01330295,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO,199608,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
05310083,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS, EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DA REGIÃO METROPOLITANA OESTE DA CAPITAL DE SÃO PAULO - SICOOB OZAZCRED",200212,B3S,I,2,Cooperativa de Crédito,,SP,Osasco,,,,,I
83899013,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TAXISTAS E SIMILARES DE BELÉM DO PARÁ LTDA.,199410,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
01235093,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TELEFONICOS DO ESTADO DE MATO GROSSO LTDA COOPERTEL,199606,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
92792738,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DA CIA CARRIS PORTOALEGRENSE LTDA,196203,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
67915868,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP,199205,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,Taboão da Serra,S5,,,,A
04464352,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.,200107,B3S,I,2,Cooperativa de Crédito,,MG,Varginha,,,,,I
19476977,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA FIAÇÃO E TECELAGEM SÃO JOSÉ LTDA,197611,B3S,I,2,Cooperativa de Crédito,,MG,Barbacena,,,,,I
17931957,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA POLO INDÚSTRIA E COMÉRCIO LTDA. E PP PRINT EMBALAGENS LTDA. - COOPOL,198212,B3S,I,2,Cooperativa de Crédito,,MG,Varginha,,,,,I
01918144,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG,199708,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
03045785,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS EMPRESAS DE TRANSPORTE RODOVIÁRIO DE PATOS DE MINAS,199903,B3S,I,2,Cooperativa de Crédito,,MG,Patos de Minas,,,,,I
90560434,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE,196412,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RS,Cachoeirinha,S5,,,,A
73656795,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DAS INSTITUIÇÕES DE ENSINO DA REGIÃO METROPOLITANA DE FLORIANOPOLIS SICOOB/SC- CREDTEC,199312,B3S,I,2,Cooperativa de Crédito,,SC,Florianópolis,,,,,I
02516826,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DE SEGUROS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA.,199805,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02436113,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO ENSINO FUNDAMENTAL, MÉDIO E SUPERIOR DE TRÊS CORAÇÕES LTDA",199805,B3S,I,2,Cooperativa de Crédito,,MG,Três Corações,,,,,I
20177390,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA,198409,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Ubá,S5,,,,A
02562412,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED,199804,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Pradópolis,S5,,,,A
16599441,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO MOINHO SUL MINEIRO S.A. LTDA. -  CREDISULMINEIRO,198105,B3S,I,2,Cooperativa de Crédito,,MG,Varginha,,,,,I
02850075,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.,199902,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Rio de Janeiro,S5,,,,A
41814369,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM EDUCAÇÃO LTDA,199205,B3S,I,2,Cooperativa de Crédito,,MG,Ubá,,,,,I
05579939,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM EMPRESAS DE TRANSPORTES COLETIVOS URBANOS DE PASSAGEIROS DE PORTO ALEGRE - COOPCREDIRODOVIÁRIOS,200305,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
03323621,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM ENSINO NO DISTRITO FEDERAL-CRÉD-ENSINO,199912,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
04791797,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM ESTABELECIMENTOS DE ENSINO DE BEBEDOURO-EDUCRED,200203,B3S,I,2,Cooperativa de Crédito,,SP,Bebedouro,,,,,I
27418557,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES,197710,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
05950221,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES METRO-FERROVIÁRIOS E AEROVIÁRIOS DE PORTO ALEGRE E REGIÃO,200312,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
07494300,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL",200508,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,RS,Erechim,S5,,,,A
05735447,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA EXTRAÇÃO, BENEFICIAMENTO E TRANSPORTE DE ARDÓSIA DA REGIÃO CENTRO OESTE DO ESTADO DE MINAS GERAIS LTDA. - SICOOB ARDOCREDI",200309,B3S,I,2,Cooperativa de Crédito,,MG,Papagaios,,,,,I
46037073,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA HONEYWELL,196807,B3S,I,2,Cooperativa de Crédito,,SP,Sorocaba,,,,,I
21965488,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA INDÚSTRIA DE ENERGIA ELÉTRICA DE CATAGUASES LTDA,180001,B3S,I,2,Cooperativa de Crédito,,MG,Cataguases,,,,,I
71384697,2023-03-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE,199312,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Congonhas,S5,,,,A
10719496,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL",200903,B3S,I,2,Cooperativa de Crédito,,RS,São Leopoldo,,,,,I
02332514,2023-03-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NOS ESTABELECIMENTOS DE ENSINO PRIVADO DE EDUCAÇÃO INFANTIL, PRIMEIRO, SEGUNDO, TERCEIRO GRAU E PRÉ-VESTIBULAR DE BELO HORIZONTE LTDA.",199804,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
03844699,2023-03-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.,200005,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
